,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value
101804,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,0,Units,2015_100,2015=100,121.9615
101805,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,0,Units,2015_100,2015=100,124.0918
101806,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,0,Units,2015_100,2015=100,125.2104
101807,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,0,Units,2015_100,2015=100,125.8929
101808,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,0,Units,2015_100,2015=100,125.7794
101809,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,0,Units,2015_100,2015=100,126.0282
101810,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,127.3046
101811,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,0,Units,2015_100,2015=100,112.4995
101812,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,0,Units,2015_100,2015=100,111.9561
101813,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,0,Units,2015_100,2015=100,111.9859
101814,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,0,Units,2015_100,2015=100,114.7075
101815,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,0,Units,2015_100,2015=100,116.7111
101816,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,0,Units,2015_100,2015=100,118.9208
101817,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,0,Units,2015_100,2015=100,119.9562
101818,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,0,Units,2015_100,2015=100,121.8165
101819,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,0,Units,2015_100,2015=100,121.8585
101820,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,0,Units,2015_100,2015=100,122.8846
101821,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,0,Units,2015_100,2015=100,123.3299
101822,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,0,Units,2015_100,2015=100,123.7505
101823,PISPFG01,Stage of processing - Total Producer prices - Finished goods,IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,124.7672
101824,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,2.176421
101825,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-02,Feb-2017,PC,Percentage,0,Units,,,1.3304770000000001
101826,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-03,Mar-2017,PC,Percentage,0,Units,,,0.4941438
101827,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,-0.01903575
101828,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-05,May-2017,PC,Percentage,0,Units,,,0.2434999
101829,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-06,Jun-2017,PC,Percentage,0,Units,,,-0.05920475
101830,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-07,Jul-2017,PC,Percentage,0,Units,,,-0.0745848
101831,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,0.096967
101832,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-09,Sep-2017,PC,Percentage,0,Units,,,0.1463004
101833,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-10,Oct-2017,PC,Percentage,0,Units,,,0.6060479
101834,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,,,1.1199059999999998
101835,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,0.23366309999999998
101836,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,1.289558
101837,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,,,0.7367378000000001
101838,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,,,0.4669162
101839,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,0.2126172
101840,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-05,May-2018,PC,Percentage,0,Units,,,0.870087
101841,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-06,Jun-2018,PC,Percentage,0,Units,,,0.748419
101842,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-07,Jul-2018,PC,Percentage,0,Units,,,-0.13048579999999999
101843,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,0.32975040000000005
101844,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-09,Sep-2018,PC,Percentage,0,Units,,,0.5764701
101845,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-10,Oct-2018,PC,Percentage,0,Units,,,0.2825687
101846,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-11,Nov-2018,PC,Percentage,0,Units,,,1.228493
101847,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,0.4231167
101848,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,0.1823654
101849,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-02,Feb-2019,PC,Percentage,0,Units,,,0.003991236
101850,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-03,Mar-2019,PC,Percentage,0,Units,,,0.07943004
101851,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,0.30053670000000005
101852,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-05,May-2019,PC,Percentage,0,Units,,,0.10652060000000001
101853,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-06,Jun-2019,PC,Percentage,0,Units,,,0.3548902
101854,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-07,Jul-2019,PC,Percentage,0,Units,,,0.09151553
101855,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,-0.9788568999999999
101856,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-09,Sep-2019,PC,Percentage,0,Units,,,0.6074809
101857,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-10,Oct-2019,PC,Percentage,0,Units,,,-0.06666195
101858,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-11,Nov-2019,PC,Percentage,0,Units,,,0.317789
101859,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,-0.06725686
101860,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,-0.17584249999999998
101861,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2020-02,Feb-2020,PC,Percentage,0,Units,,,0.8367360999999999
101862,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2020-03,Mar-2020,PC,Percentage,0,Units,,,1.699968
101863,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,,,1.397945
101864,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,1.9266189999999999
101865,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-02,Feb-2017,PC,Percentage,0,Units,,,0.21792979999999998
101866,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-03,Mar-2017,PC,Percentage,0,Units,,,-0.4445388
101867,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,-0.2309333
101868,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-05,May-2017,PC,Percentage,0,Units,,,0.2215011
101869,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-06,Jun-2017,PC,Percentage,0,Units,,,-0.5270651999999999
101870,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-07,Jul-2017,PC,Percentage,0,Units,,,0.0276617
101871,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,0.2683433
101872,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-09,Sep-2017,PC,Percentage,0,Units,,,0.29703979999999996
101873,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-10,Oct-2017,PC,Percentage,0,Units,,,1.181828
101874,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,,,1.181785
101875,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,0.4627383
101876,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,0.8246752
101877,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,,,0.07793882
101878,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,,,0.48437290000000005
101879,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,-0.03777159
101880,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-05,May-2018,PC,Percentage,0,Units,,,1.671786
101881,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-06,Jun-2018,PC,Percentage,0,Units,,,1.36731
101882,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-07,Jul-2018,PC,Percentage,0,Units,,,-0.7161352
101883,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,-0.2202685
101884,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-09,Sep-2018,PC,Percentage,0,Units,,,0.8482556999999998
101885,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-10,Oct-2018,PC,Percentage,0,Units,,,0.49582650000000006
101886,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-11,Nov-2018,PC,Percentage,0,Units,,,0.8661426
101887,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,-0.06097576
101888,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,-0.4802403
101889,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-02,Feb-2019,PC,Percentage,0,Units,,,0.2183402
101890,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-03,Mar-2019,PC,Percentage,0,Units,,,0.37302640000000004
101891,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,0.4072318
101892,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-05,May-2019,PC,Percentage,0,Units,,,-0.03244568
101893,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-06,Jun-2019,PC,Percentage,0,Units,,,0.3995484
101894,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-07,Jul-2019,PC,Percentage,0,Units,,,0.05600445
101895,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,-0.2579152
101896,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-09,Sep-2019,PC,Percentage,0,Units,,,0.6702459
101897,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-10,Oct-2019,PC,Percentage,0,Units,,,-0.3044265
101898,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-11,Nov-2019,PC,Percentage,0,Units,,,0.2135861
101899,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,0.4327485
101900,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,-0.3822446
101901,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2020-02,Feb-2020,PC,Percentage,0,Units,,,0.33011440000000003
101902,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2020-03,Mar-2020,PC,Percentage,0,Units,,,1.871866
101903,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GP,Percentage change from previous period,M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,,,1.7222119999999999
101904,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,9.08106
101905,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-02,Feb-2017,PC,Percentage,0,Units,,,9.630494
101906,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-03,Mar-2017,PC,Percentage,0,Units,,,9.642622
101907,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,9.306229
101908,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-05,May-2017,PC,Percentage,0,Units,,,9.161438
101909,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-06,Jun-2017,PC,Percentage,0,Units,,,8.439319
101910,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-07,Jul-2017,PC,Percentage,0,Units,,,8.008424
101911,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,7.673558
101912,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-09,Sep-2017,PC,Percentage,0,Units,,,6.719945
101913,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-10,Oct-2017,PC,Percentage,0,Units,,,6.937727000000001
101914,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,,,6.921653999999999
101915,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,6.452045
101916,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,5.52807
101917,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,,,4.909736
101918,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,,,4.881311
101919,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,5.124319
101920,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-05,May-2018,PC,Percentage,0,Units,,,5.781414
101921,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-06,Jun-2018,PC,Percentage,0,Units,,,6.636236
101922,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-07,Jul-2018,PC,Percentage,0,Units,,,6.576581
101923,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,6.824433
101924,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-09,Sep-2018,PC,Percentage,0,Units,,,7.283288000000001
101925,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-10,Oct-2018,PC,Percentage,0,Units,,,6.938339
101926,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-11,Nov-2018,PC,Percentage,0,Units,,,7.053175
101927,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,7.2555179999999995
101928,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,6.083112
101929,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-02,Feb-2019,PC,Percentage,0,Units,,,5.311477
101930,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-03,Mar-2019,PC,Percentage,0,Units,,,4.9053059999999995
101931,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,4.997343
101932,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-05,May-2019,PC,Percentage,0,Units,,,4.202534
101933,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-06,Jun-2019,PC,Percentage,0,Units,,,3.7955129999999997
101934,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-07,Jul-2019,PC,Percentage,0,Units,,,4.026241000000001
101935,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,2.66942
101936,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-09,Sep-2019,PC,Percentage,0,Units,,,2.701077
101937,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-10,Oct-2019,PC,Percentage,0,Units,,,2.343424
101938,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-11,Nov-2019,PC,Percentage,0,Units,,,1.4226889999999999
101939,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,0.9274343
101940,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,0.5665625
101941,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2020-02,Feb-2020,PC,Percentage,0,Units,,,1.403992
101942,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2020-03,Mar-2020,PC,Percentage,0,Units,,,3.045978
101943,PISPFG02,Stage of processing - Domestic Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,,,4.173425
101944,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,10.28705
101945,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-02,Feb-2017,PC,Percentage,0,Units,,,9.460686
101946,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-03,Mar-2017,PC,Percentage,0,Units,,,8.720224
101947,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,8.173703999999999
101948,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-05,May-2017,PC,Percentage,0,Units,,,7.263155
101949,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-06,Jun-2017,PC,Percentage,0,Units,,,5.472830999999999
101950,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-07,Jul-2017,PC,Percentage,0,Units,,,5.205647
101951,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,5.377497
101952,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-09,Sep-2017,PC,Percentage,0,Units,,,4.560245
101953,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-10,Oct-2017,PC,Percentage,0,Units,,,5.384428
101954,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,,,5.517092
101955,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,4.650624
101956,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,3.5192309999999996
101957,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,,,3.374628
101958,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,,,4.339175
101959,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,4.541185
101960,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-05,May-2018,PC,Percentage,0,Units,,,6.053978
101961,PISPFG01,Stage of processing - Total Producer prices - Finished goods,GY,Percentage change on the same period of the previous year,M,Monthly,2018-06,Jun-2018,PC,Percentage,0,Units,,,8.073684
