,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Period,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value
39935,P3S13,General government final consumption expenditure,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2013,2013,551204.838
39936,P3S13,General government final consumption expenditure,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2013,2013,546573.94
39937,P3S13,General government final consumption expenditure,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2013,2013,551438.64375
39938,P3S13,General government final consumption expenditure,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,526976.47075
39939,P3S13,General government final consumption expenditure,VNBQR,"National currency, constant prices, national base year, quarterly levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,550010.00275
39940,P3S13,General government final consumption expenditure,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,553236.12725
39941,P3S13,General government final consumption expenditure,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2013,2013,558893.0545
39942,P3S13,General government final consumption expenditure,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2013,2013,550187.1815
39943,P3S13,General government final consumption expenditure,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2013,2013,545737.9955
39944,P3S13,General government final consumption expenditure,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2013,2013,545826.72575
39945,P3S13,General government final consumption expenditure,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2013,2013,544451.476
39946,P3S13,General government final consumption expenditure,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,540046.19325
39947,P3S13,General government final consumption expenditure,VNBQRSA,"National currency, constant prices, national base year, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,544948.105
39948,P3S13,General government final consumption expenditure,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2015,2015,2439642.186949
39949,P3S13,General government final consumption expenditure,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2015,2015,2464587.9157040003
39950,P3S13,General government final consumption expenditure,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2015,2015,2426197.047865
39951,P3S13,General government final consumption expenditure,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2015,2015,2406577.1761169997
39952,P3S13,General government final consumption expenditure,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2015,2015,2406968.455808
39953,P3S13,General government final consumption expenditure,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2015,2015,2400903.925416
39954,P3S13,General government final consumption expenditure,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2015,2015,2381477.656752
39955,P3S13,General government final consumption expenditure,VOBARSA,"National currency, volume estimates, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2015,2015,2403093.943385
39956,P3S13,General government final consumption expenditure,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,USD,US Dollar,6,Millions,2015,2015,293018.598207
39957,P3S13,General government final consumption expenditure,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,USD,US Dollar,6,Millions,2015,2015,296014.759903
39958,P3S13,General government final consumption expenditure,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,USD,US Dollar,6,Millions,2015,2015,291403.74016399996
39959,P3S13,General government final consumption expenditure,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,USD,US Dollar,6,Millions,2015,2015,289047.252255
39960,P3S13,General government final consumption expenditure,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,USD,US Dollar,6,Millions,2015,2015,289094.24776399997
39961,P3S13,General government final consumption expenditure,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,USD,US Dollar,6,Millions,2015,2015,288365.853984
39962,P3S13,General government final consumption expenditure,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,USD,US Dollar,6,Millions,2015,2015,286032.6192
39963,P3S13,General government final consumption expenditure,VPVOBARSA,"US dollars, volume estimates, fixed PPPs, OECD reference year, annual levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,USD,US Dollar,6,Millions,2015,2015,288628.890916
43888,P5,Gross capital formation,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,5257832.71
43889,P5,Gross capital formation,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,5424822.6110000005
43890,P5,Gross capital formation,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,5313913.319
43891,P5,Gross capital formation,CAR,"National currency, current prices, annual levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,5378404.897000001
43892,P5,Gross capital formation,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,5457891.293
43893,P5,Gross capital formation,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,5130578.028
43894,P5,Gross capital formation,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,5084144.579
43895,P5,Gross capital formation,CAR,"National currency, current prices, annual levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,5081613.058999999
43896,P5,Gross capital formation,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,5254044.887
43897,P5,Gross capital formation,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,5388539.53
43898,P5,Gross capital formation,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,5408255.698
43899,P5,Gross capital formation,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,5333581.786
43900,P5,Gross capital formation,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,5329573.036
43901,P5,Gross capital formation,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,5206127.01
43902,P5,Gross capital formation,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,5170152.467
43903,P5,Gross capital formation,CARSA,"National currency, current prices, annual levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,5060707.498
43904,P5,Gross capital formation,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,1314458.1775
43905,P5,Gross capital formation,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,1356205.65275
43906,P5,Gross capital formation,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,1328478.32975
43907,P5,Gross capital formation,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,1344601.22425
43908,P5,Gross capital formation,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,1364472.82325
43909,P5,Gross capital formation,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,1282644.507
43910,P5,Gross capital formation,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,1271036.14475
43911,P5,Gross capital formation,CQR,"National currency, current prices, quarterly levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,1270403.26475
43912,P5,Gross capital formation,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,,,1313511.2217
43913,P5,Gross capital formation,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,,,1347134.882425
43914,P5,Gross capital formation,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,,,1352063.924375
43915,P5,Gross capital formation,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,,,1333395.44665
43916,P5,Gross capital formation,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,,,1332393.2590450002
43917,P5,Gross capital formation,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,,,1301531.752525
43918,P5,Gross capital formation,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,,,1292538.116725
43919,P5,Gross capital formation,CQRSA,"National currency, current prices, quarterly levels, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,,,1265176.8743
43920,P5,Gross capital formation,DNBSA,"Deflator, national base/reference year, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,0,Units,2013,2013,132.345319
43921,P5,Gross capital formation,DNBSA,"Deflator, national base/reference year, seasonally adjusted",Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,0,Units,2013,2013,137.428626
43922,P5,Gross capital formation,DNBSA,"Deflator, national base/reference year, seasonally adjusted",Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,0,Units,2013,2013,138.88984
43923,P5,Gross capital formation,DNBSA,"Deflator, national base/reference year, seasonally adjusted",Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,0,Units,2013,2013,141.218643
43924,P5,Gross capital formation,DNBSA,"Deflator, national base/reference year, seasonally adjusted",Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,0,Units,2013,2013,140.487643
43925,P5,Gross capital formation,DNBSA,"Deflator, national base/reference year, seasonally adjusted",Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,0,Units,2013,2013,141.43571699999998
43926,P5,Gross capital formation,DNBSA,"Deflator, national base/reference year, seasonally adjusted",Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,0,Units,2013,2013,142.0515
43927,P5,Gross capital formation,DNBSA,"Deflator, national base/reference year, seasonally adjusted",Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,0,Units,2013,2013,141.400135
43928,P5,Gross capital formation,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,3945376.893
43929,P5,Gross capital formation,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q2,Q2-2018,MXN,Mexican Peso,6,Millions,2013,2013,3953369.47
43930,P5,Gross capital formation,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q3,Q3-2018,MXN,Mexican Peso,6,Millions,2013,2013,3829817.068
43931,P5,Gross capital formation,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2018-Q4,Q4-2018,MXN,Mexican Peso,6,Millions,2013,2013,3812930.933
43932,P5,Gross capital formation,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q1,Q1-2019,MXN,Mexican Peso,6,Millions,2013,2013,3870414.1569999997
43933,P5,Gross capital formation,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q2,Q2-2019,MXN,Mexican Peso,6,Millions,2013,2013,3639451.151
43934,P5,Gross capital formation,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q3,Q3-2019,MXN,Mexican Peso,6,Millions,2013,2013,3573045.247
43935,P5,Gross capital formation,VNBAR,"National currency, constant prices, national base year, annual levels",Q,Quarterly,2019-Q4,Q4-2019,MXN,Mexican Peso,6,Millions,2013,2013,3597051.284
43936,P5,Gross capital formation,VNBARSA,"National currency, constant prices, national base year, annual levels, seasonally adjusted",Q,Quarterly,2018-Q1,Q1-2018,MXN,Mexican Peso,6,Millions,2013,2013,3969951.44
